,ts_code,symbol,name,area,industry,abbreviation,list_date
3928,603260.SH,603260,合盛硅业,浙江,化工原料,hsgy,20171030
3929,603261.SH,603261,立航科技,四川,航空,lhkj,20220315
3930,603266.SH,603266,天龙股份,浙江,汽车配件,tlgf,20170110
3931,603267.SH,603267,鸿远电子,北京,元器件,hydz,20190515
3932,603268.SH,603268,松发股份,广东,家居用品,sfgf,20150319
3933,603269.SH,603269,海鸥股份,江苏,机械基件,hogf,20170517
3934,603272.SH,603272,联翔股份,浙江,家居用品,lxgf,20220520
3935,603277.SH,603277,银都股份,浙江,专用机械,ydgf,20170911
3936,603278.SH,603278,大业股份,山东,钢加工,dygf,20171113
3937,603279.SH,603279,景津装备,山东,环境保护,jjzb,20190729
3938,603280.SH,603280,南方路机,福建,专用机械,nflj,20221108
3939,603283.SH,603283,赛腾股份,江苏,专用机械,stgf,20171225
3940,603286.SH,603286,日盈电子,江苏,汽车配件,rydz,20170627
3941,603288.SH,603288,海天味业,广东,食品,htwy,20140211
3942,603289.SH,603289,泰瑞机器,浙江,专用机械,trjq,20171031
3943,603290.SH,603290,斯达半导,浙江,半导体,sdbd,20200204
3944,603297.SH,603297,永新光学,浙江,元器件,yxgx,20180910
3945,603298.SH,603298,杭叉集团,浙江,专用机械,hcjt,20161227
3946,603299.SH,603299,苏盐井神,江苏,食品,syjs,20151231
3947,603300.SH,603300,华铁应急,浙江,多元金融,htyj,20150529
3948,603301.SH,603301,振德医疗,浙江,医疗保健,zdyl,20180412
3949,603303.SH,603303,得邦照明,浙江,家用电器,dbzm,20170330
3950,603305.SH,603305,旭升集团,浙江,汽车配件,xsjt,20170710
3951,603306.SH,603306,华懋科技,福建,汽车配件,hmkj,20140926
3952,603308.SH,603308,应流股份,安徽,机械基件,ylgf,20140122
3953,603309.SH,603309,维力医疗,广东,医疗保健,wlyl,20150302
3954,603311.SH,603311,金海高科,浙江,家用电器,jhgk,20150518
3955,603313.SH,603313,梦百合,江苏,家居用品,mbh,20161013
3956,603315.SH,603315,福鞍股份,辽宁,机械基件,fagf,20150424
3957,603316.SH,603316,诚邦股份,浙江,建筑工程,cbgf,20170619
3958,603317.SH,603317,天味食品,四川,食品,twsp,20190416
3959,603318.SH,603318,水发燃气,辽宁,供气供热,sfrq,20150424
3960,603319.SH,603319,湘油泵,湖南,汽车配件,xyb,20161130
3961,603320.SH,603320,迪贝电气,浙江,电气设备,dbdq,20170502
3962,603321.SH,603321,梅轮电梯,浙江,运输设备,mldt,20170915
3963,603322.SH,603322,超讯通信,广东,通信设备,cxtx,20160728
3964,603323.SH,603323,苏农银行,江苏,银行,snyh,20161129
3965,603324.SH,603324,盛剑环境,上海,环境保护,sjhj,20210407
3966,603326.SH,603326,我乐家居,江苏,家居用品,wljj,20170616
3967,603327.SH,603327,福蓉科技,四川,元器件,frkj,20190523
3968,603328.SH,603328,依顿电子,广东,元器件,yddz,20140701
3969,603329.SH,603329,上海雅仕,上海,仓储物流,shys,20171229
3970,603330.SH,603330,天洋新材,上海,塑料,tyxc,20170213
3971,603331.SH,603331,百达精工,浙江,专用机械,bdjg,20170705
3972,603332.SH,603332,苏州龙杰,江苏,化纤,szlj,20190117
3973,603333.SH,603333,尚纬股份,四川,电气设备,swgf,20120507
3974,603335.SH,603335,迪生力,广东,汽车配件,dsl,20170620
3975,603336.SH,603336,宏辉果蔬,广东,农业综合,hhgs,20161124
3976,603337.SH,603337,杰克股份,浙江,纺织机械,jkgf,20170119
3977,603338.SH,603338,浙江鼎力,浙江,专用机械,zjdl,20150325
3978,603339.SH,603339,四方科技,江苏,专用机械,sfkj,20160519
3979,603345.SH,603345,安井食品,福建,食品,ajsp,20170222
3980,603348.SH,603348,文灿股份,广东,汽车配件,wcgf,20180426
3981,603351.SH,603351,威尔药业,江苏,化学制药,weyy,20190130
3982,603353.SH,603353,和顺石油,湖南,石油贸易,hssy,20200407
3983,603355.SH,603355,莱克电气,江苏,家用电器,lkdq,20150513
3984,603356.SH,603356,华菱精工,安徽,运输设备,hljg,20180124
3985,603357.SH,603357,设计总院,安徽,建筑工程,sjzy,20170801
3986,603358.SH,603358,华达科技,江苏,汽车配件,hdkj,20170125
3987,603359.SH,603359,东珠生态,江苏,环境保护,dzst,20170901
3988,603360.SH,603360,百傲化学,辽宁,农药化肥,bahx,20170206
3989,603363.SH,603363,傲农生物,福建,饲料,answ,20170926
3990,603365.SH,603365,水星家纺,上海,纺织,sxjf,20171120
3991,603366.SH,603366,日出东方,江苏,家用电器,rcdf,20120521
3992,603367.SH,603367,辰欣药业,山东,化学制药,cxyy,20170929
3993,603368.SH,603368,柳药集团,广西,医药商业,lyjt,20141204
3994,603369.SH,603369,今世缘,江苏,白酒,jsy,20140703
3995,603377.SH,603377,东方时尚,北京,汽车服务,dfss,20160205
3996,603378.SH,603378,亚士创能,上海,染料涂料,yscn,20170928
3997,603379.SH,603379,三美股份,浙江,化工原料,smgf,20190402
3998,603380.SH,603380,易德龙,江苏,元器件,ydl,20170622
3999,603383.SH,603383,顶点软件,福建,软件服务,ddrj,20170522
4000,603385.SH,603385,惠达卫浴,河北,家居用品,hdwy,20170405
4001,603386.SH,603386,骏亚科技,广东,元器件,jykj,20170912
4002,603387.SH,603387,基蛋生物,江苏,医疗保健,jdsw,20170717
4003,603388.SH,603388,元成股份,浙江,建筑工程,ycgf,20170324
4004,603389.SH,603389,亚振家居,江苏,家居用品,yzjj,20161215
4005,603390.SH,603390,通达电气,广东,汽车配件,tddq,20191125
4006,603392.SH,603392,万泰生物,北京,医疗保健,wtsw,20200429
4007,603393.SH,603393,新天然气,新疆,供气供热,xtrq,20160912
4008,603396.SH,603396,金辰股份,辽宁,专用机械,jcgf,20171018
4009,603398.SH,603398,沐邦高科,江西,文教休闲,mbgk,20151209
4010,603399.SH,603399,吉翔股份,辽宁,小金属,jxgf,20120824
4011,603408.SH,603408,建霖家居,福建,家居用品,jljj,20200730
4012,603416.SH,603416,信捷电气,江苏,电器仪表,xjdq,20161221
4013,603421.SH,603421,鼎信通讯,山东,通信设备,dxtx,20161011
4014,603429.SH,603429,集友股份,安徽,广告包装,jygf,20170124
4015,603439.SH,603439,贵州三力,贵州,中成药,gzsl,20200428
4016,603444.SH,603444,吉比特,福建,互联网,jbt,20170104
4017,603456.SH,603456,九洲药业,浙江,医疗保健,jzyy,20141010
4018,603458.SH,603458,勘设股份,贵州,建筑工程,ksgf,20170809
4019,603466.SH,603466,风语筑,上海,文教休闲,fyz,20171020
4020,603477.SH,603477,巨星农牧,四川,农业综合,jxnm,20171218
4021,603486.SH,603486,科沃斯,江苏,家用电器,kws,20180528
4022,603488.SH,603488,展鹏科技,江苏,运输设备,zpkj,20170516
4023,603489.SH,603489,八方股份,江苏,电气设备,bfgf,20191111
4024,603496.SH,603496,恒为科技,上海,IT设备,hwkj,20170607
4025,603499.SH,603499,翔港科技,上海,广告包装,xgkj,20171016
4026,603500.SH,603500,祥和实业,浙江,运输设备,xhsy,20170904
4027,603501.SH,603501,韦尔股份,上海,半导体,wegf,20170504
4028,603505.SH,603505,金石资源,浙江,化工原料,jszy,20170503
4029,603506.SH,603506,南都物业,浙江,房产服务,ndwy,20180201
4030,603507.SH,603507,振江股份,江苏,电气设备,zjgf,20171106
4031,603508.SH,603508,思维列控,河南,软件服务,swlk,20151224
4032,603511.SH,603511,爱慕股份,北京,服饰,amgf,20210531
4033,603515.SH,603515,欧普照明,上海,家用电器,opzm,20160819
4034,603516.SH,603516,淳中科技,北京,通信设备,czkj,20180202
4035,603517.SH,603517,绝味食品,湖南,食品,jwsp,20170317
4036,603518.SH,603518,锦泓集团,江苏,服饰,jhjt,20141203
4037,603519.SH,603519,立霸股份,江苏,家用电器,lbgf,20150319
4038,603520.SH,603520,司太立,浙江,化学制药,stl,20160309
4039,603527.SH,603527,众源新材,安徽,铜,zyxc,20170907
4040,603528.SH,603528,多伦科技,江苏,软件服务,dlkj,20160503
4041,603529.SH,603529,爱玛科技,天津,摩托车,amkj,20210615
4042,603530.SH,603530,神马电力,江苏,电气设备,smdl,20190805
4043,603533.SH,603533,掌阅科技,北京,互联网,zykj,20170921
4044,603535.SH,603535,嘉诚国际,广东,仓储物流,jcgj,20170808
4045,603536.SH,603536,惠发食品,山东,食品,hfsp,20170613
4046,603538.SH,603538,美诺华,浙江,化学制药,mnh,20170407
4047,603551.SH,603551,奥普家居,浙江,家居用品,apjj,20200115
4048,603555.SH,603555,贵人鸟,福建,服饰,grn,20140124
4049,603556.SH,603556,海兴电力,浙江,电器仪表,hxdl,20161110
4050,603557.SH,603557,ST起步,浙江,服饰,stqb,20170818
4051,603558.SH,603558,健盛集团,浙江,纺织,jsjt,20150127
4052,603559.SH,603559,中通国脉,吉林,通信设备,ztgm,20161202
4053,603565.SH,603565,中谷物流,上海,仓储物流,zgwl,20200925
4054,603566.SH,603566,普莱柯,河南,农业综合,plk,20150518
4055,603567.SH,603567,珍宝岛,黑龙江,中成药,zbd,20150424
4056,603568.SH,603568,伟明环保,浙江,环境保护,wmhb,20150528
4057,603569.SH,603569,长久物流,北京,仓储物流,cjwl,20160810
4058,603577.SH,603577,汇金通,山东,电气设备,hjt,20161222
4059,603578.SH,603578,三星新材,浙江,玻璃,sxxc,20170306
4060,603579.SH,603579,荣泰健康,上海,家用电器,rtjk,20170111
4061,603580.SH,603580,艾艾精工,上海,塑料,aajg,20170525
4062,603583.SH,603583,捷昌驱动,浙江,电气设备,jcqd,20180921
4063,603585.SH,603585,苏利股份,江苏,农药化肥,slgf,20161214
4064,603586.SH,603586,金麒麟,山东,汽车配件,jql,20170406
4065,603587.SH,603587,地素时尚,上海,服饰,dsss,20180622
4066,603588.SH,603588,高能环境,北京,环境保护,gnhj,20141229
4067,603589.SH,603589,口子窖,安徽,白酒,kzj,20150629
4068,603590.SH,603590,康辰药业,北京,生物制药,kcyy,20180827
4069,603595.SH,603595,东尼电子,浙江,元器件,dndz,20170712
4070,603596.SH,603596,伯特利,安徽,汽车配件,btl,20180427
4071,603598.SH,603598,引力传媒,北京,影视音像,ylcm,20150527
4072,603599.SH,603599,广信股份,安徽,农药化肥,gxgf,20150513
4073,603600.SH,603600,永艺股份,浙江,家居用品,yygf,20150123
4074,603601.SH,603601,再升科技,重庆,玻璃,zskj,20150122
4075,603602.SH,603602,纵横通信,浙江,通信设备,zhtx,20170810
4076,603603.SH,603603,*ST博天,北京,环境保护,stbt,20170217
4077,603605.SH,603605,珀莱雅,浙江,日用化工,bly,20171115
4078,603606.SH,603606,东方电缆,浙江,电气设备,dfdl,20141015
4079,603607.SH,603607,京华激光,浙江,造纸,jhjg,20171025
4080,603608.SH,603608,天创时尚,广东,服饰,tcss,20160218
4081,603609.SH,603609,禾丰股份,辽宁,饲料,hfgf,20140808
4082,603610.SH,603610,麒盛科技,浙江,家居用品,qskj,20191029
4083,603611.SH,603611,诺力股份,浙江,运输设备,nlgf,20150128
4084,603612.SH,603612,索通发展,山东,矿物制品,stfz,20170718
4085,603613.SH,603613,国联股份,北京,互联网,glgf,20190730
4086,603615.SH,603615,茶花股份,福建,家居用品,chgf,20170213
4087,603616.SH,603616,韩建河山,北京,水泥,hjhs,20150611
4088,603617.SH,603617,君禾股份,浙江,机械基件,jhgf,20170703
4089,603618.SH,603618,杭电股份,浙江,电气设备,hdgf,20150217
4090,603619.SH,603619,中曼石油,上海,石油开采,zmsy,20171117
4091,603626.SH,603626,科森科技,江苏,元器件,kskj,20170209
4092,603628.SH,603628,清源股份,福建,电气设备,qygf,20170112
4093,603629.SH,603629,利通电子,江苏,元器件,ltdz,20181224
4094,603630.SH,603630,拉芳家化,广东,日用化工,lfjh,20170313
4095,603633.SH,603633,徕木股份,上海,元器件,lmgf,20161117
4096,603636.SH,603636,南威软件,福建,软件服务,nwrj,20141230
4097,603637.SH,603637,镇海股份,浙江,建筑工程,zhgf,20170208
4098,603638.SH,603638,艾迪精密,山东,专用机械,adjm,20170120
4099,603639.SH,603639,海利尔,山东,农药化肥,hle,20170112
4100,603648.SH,603648,畅联股份,上海,仓储物流,clgf,20170913
4101,603650.SH,603650,彤程新材,上海,化工原料,tcxc,20180627
4102,603655.SH,603655,朗博科技,江苏,汽车配件,lbkj,20171229
4103,603656.SH,603656,泰禾智能,安徽,专用机械,thzn,20170321
4104,603657.SH,603657,春光科技,浙江,家用电器,cgkj,20180730
4105,603658.SH,603658,安图生物,河南,医疗保健,atsw,20160901
4106,603659.SH,603659,璞泰来,上海,化工原料,ptl,20171103
4107,603660.SH,603660,苏州科达,江苏,通信设备,szkd,20161201
4108,603661.SH,603661,恒林股份,浙江,家居用品,hlgf,20171121
4109,603662.SH,603662,柯力传感,浙江,电器仪表,klcg,20190806
4110,603663.SH,603663,三祥新材,福建,小金属,sxxc,20160801
4111,603665.SH,603665,康隆达,浙江,纺织,kld,20170313
4112,603666.SH,603666,亿嘉和,江苏,专用机械,yjh,20180612
4113,603667.SH,603667,五洲新春,浙江,机械基件,wzxc,20161025
4114,603668.SH,603668,天马科技,福建,饲料,tmkj,20170117
4115,603669.SH,603669,灵康药业,西藏,化学制药,lkyy,20150528
4116,603676.SH,603676,卫信康,西藏,化学制药,wxk,20170721
4117,603677.SH,603677,奇精机械,浙江,家用电器,qjjx,20170206
4118,603678.SH,603678,火炬电子,福建,元器件,hjdz,20150126
4119,603679.SH,603679,华体科技,四川,电气设备,htkj,20170621
4120,603680.SH,603680,今创集团,江苏,运输设备,jcjt,20180227
4121,603681.SH,603681,永冠新材,上海,化工原料,ygxc,20190326
4122,603682.SH,603682,锦和商管,上海,房产服务,jhsg,20200421
4123,603683.SH,603683,晶华新材,上海,化工原料,jhxc,20171020
4124,603685.SH,603685,晨丰科技,浙江,电气设备,cfkj,20171127
4125,603686.SH,603686,福龙马,福建,环境保护,flm,20150126
4126,603687.SH,603687,大胜达,浙江,广告包装,dsd,20190726
4127,603688.SH,603688,石英股份,江苏,矿物制品,sygf,20141031
4128,603689.SH,603689,皖天然气,安徽,供气供热,wtrq,20170110
4129,603690.SH,603690,至纯科技,上海,半导体,zckj,20170113
4130,603693.SH,603693,江苏新能,江苏,新型电力,jsxn,20180703
4131,603696.SH,603696,安记食品,福建,食品,ajsp,20151209
4132,603697.SH,603697,有友食品,重庆,食品,yysp,20190508
4133,603698.SH,603698,航天工程,北京,专用机械,htgc,20150128
4134,603699.SH,603699,纽威股份,江苏,机械基件,nwgf,20140117
4135,603700.SH,603700,宁水集团,浙江,电器仪表,nsjt,20190122
4136,603701.SH,603701,德宏股份,浙江,汽车配件,dhgf,20160412
4137,603703.SH,603703,盛洋科技,浙江,通信设备,sykj,20150423
4138,603706.SH,603706,东方环宇,新疆,供气供热,dfhy,20180709
4139,603707.SH,603707,健友股份,江苏,生物制药,jygf,20170719
4140,603708.SH,603708,家家悦,山东,超市连锁,jjy,20161213
4141,603709.SH,603709,中源家居,浙江,家居用品,zyjj,20180208
4142,603711.SH,603711,香飘飘,浙江,软饮料,xpp,20171130
4143,603712.SH,603712,七一二,天津,通信设备,qye,20180226
4144,603713.SH,603713,密尔克卫,上海,仓储物流,mekw,20180713
4145,603716.SH,603716,塞力医疗,湖北,医药商业,slyl,20161031
4146,603717.SH,603717,天域生态,重庆,环境保护,tyst,20170327
4147,603718.SH,603718,海利生物,上海,农业综合,hlsw,20150515
4148,603719.SH,603719,良品铺子,湖北,食品,lppz,20200224
4149,603721.SH,603721,中广天择,湖南,影视音像,zgtz,20170811
4150,603722.SH,603722,阿科力,江苏,化工原料,akl,20171025
4151,603725.SH,603725,天安新材,广东,塑料,taxc,20170906
4152,603726.SH,603726,朗迪集团,浙江,家用电器,ldjt,20160421
4153,603727.SH,603727,博迈科,天津,石油开采,bmk,20161122
4154,603728.SH,603728,鸣志电器,上海,电气设备,mzdq,20170509
4155,603729.SH,603729,龙韵股份,上海,广告包装,lygf,20150324
4156,603730.SH,603730,岱美股份,上海,汽车配件,dmgf,20170728
4157,603733.SH,603733,仙鹤股份,浙江,造纸,xhgf,20180420
4158,603737.SH,603737,三棵树,福建,染料涂料,sks,20160603
4159,603738.SH,603738,泰晶科技,湖北,元器件,tjkj,20160928
4160,603739.SH,603739,蔚蓝生物,山东,农业综合,wlsw,20190116
4161,603755.SH,603755,日辰股份,山东,食品,rcgf,20190828
4162,603757.SH,603757,大元泵业,浙江,机械基件,dyby,20170711
4163,603758.SH,603758,秦安股份,重庆,汽车配件,qagf,20170517
4164,603759.SH,603759,海天股份,四川,水务,htgf,20210326
4165,603766.SH,603766,隆鑫通用,重庆,摩托车,lxty,20120810
4166,603767.SH,603767,中马传动,浙江,汽车配件,zmcd,20170613
4167,603768.SH,603768,常青股份,安徽,汽车配件,cqgf,20170324
4168,603773.SH,603773,沃格光电,江西,元器件,wggd,20180417
4169,603776.SH,603776,永安行,江苏,公共交通,yax,20170817
4170,603777.SH,603777,来伊份,上海,食品,lyf,20161012
4171,603778.SH,603778,乾景园林,北京,建筑工程,qjyl,20151231
4172,603779.SH,603779,威龙股份,山东,红黄酒,wlgf,20160516
4173,603786.SH,603786,科博达,上海,汽车配件,kbd,20191015
4174,603787.SH,603787,新日股份,江苏,摩托车,xrgf,20170427
4175,603788.SH,603788,宁波高发,浙江,汽车配件,nbgf,20150120
4176,603789.SH,603789,星光农机,浙江,农用机械,xgnj,20150427
4177,603790.SH,603790,雅运股份,上海,染料涂料,yygf,20180912
4178,603797.SH,603797,联泰环保,广东,环境保护,lthb,20170413
4179,603798.SH,603798,康普顿,山东,石油加工,kpd,20160406
4180,603799.SH,603799,华友钴业,浙江,小金属,hygy,20150129
4181,603800.SH,603800,道森股份,江苏,专用机械,dsgf,20151210
4182,603801.SH,603801,志邦家居,安徽,家居用品,zbjj,20170630
4183,603803.SH,603803,瑞斯康达,北京,通信设备,rskd,20170420
4184,603806.SH,603806,福斯特,浙江,塑料,fst,20140905
4185,603808.SH,603808,歌力思,深圳,服饰,gls,20150422
4186,603809.SH,603809,豪能股份,四川,汽车配件,hngf,20171128
4187,603810.SH,603810,丰山集团,江苏,农药化肥,fsjt,20180917
4188,603811.SH,603811,诚意药业,浙江,化学制药,cyyy,20170315
4189,603813.SH,603813,原尚股份,广东,仓储物流,ysgf,20170918
4190,603815.SH,603815,交建股份,安徽,建筑工程,jjgf,20191021
4191,603816.SH,603816,顾家家居,浙江,家居用品,gjjj,20161014
4192,603817.SH,603817,海峡环保,福建,环境保护,hxhb,20170220
4193,603818.SH,603818,曲美家居,北京,家居用品,qmjj,20150422
4194,603819.SH,603819,神力股份,江苏,电气设备,slgf,20161125
4195,603822.SH,603822,嘉澳环保,浙江,化工原料,jahb,20160428
4196,603823.SH,603823,百合花,浙江,染料涂料,bhh,20161220
4197,603825.SH,603825,华扬联众,北京,互联网,hylz,20170802
4198,603826.SH,603826,坤彩科技,福建,染料涂料,kckj,20170414
4199,603828.SH,603828,柯利达,江苏,装修装饰,kld,20150226
4200,603829.SH,603829,洛凯股份,江苏,电气设备,lkgf,20171017
4201,603833.SH,603833,欧派家居,广东,家居用品,opjj,20170328
4202,603836.SH,603836,海程邦达,山东,仓储物流,hcbd,20210526
4203,603838.SH,603838,四通股份,广东,家居用品,stgf,20150701
4204,603839.SH,603839,安正时尚,浙江,服饰,azss,20170214
4205,603843.SH,603843,正平股份,青海,建筑工程,zpgf,20160905
4206,603848.SH,603848,好太太,广东,家居用品,htt,20171201
4207,603855.SH,603855,华荣股份,上海,专用机械,hrgf,20170524
4208,603856.SH,603856,东宏股份,山东,塑料,dhgf,20171106
4209,603858.SH,603858,步长制药,山东,中成药,bczy,20161118
4210,603859.SH,603859,能科科技,北京,专用机械,nkkj,20161021
4211,603860.SH,603860,中公高科,北京,建筑工程,zggk,20170802
4212,603861.SH,603861,白云电器,广东,电气设备,bydq,20160322
4213,603863.SH,603863,松炀资源,广东,造纸,syzy,20190621
4214,603866.SH,603866,桃李面包,辽宁,食品,tlmb,20151222
4215,603867.SH,603867,新化股份,浙江,化工原料,xhgf,20190627
4216,603868.SH,603868,飞科电器,上海,家用电器,fkdq,20160418
4217,603869.SH,603869,新智认知,广西,软件服务,xzrz,20150326
4218,603871.SH,603871,嘉友国际,北京,仓储物流,jygj,20180206
4219,603876.SH,603876,鼎胜新材,江苏,铝,dsxc,20180418
4220,603877.SH,603877,太平鸟,浙江,服饰,tpn,20170109
